,DATE,Hour,Temperature,Load,month,year,prevmonth,prevyear,rollingLoad5,rollingLoad10,prevMonthLoad,prevYearLoad
10501,2003-03-14,14,78.84,1262154.0,3,2003,2,2002,1145564.0,1005558.9,1109917.8941532257,1313724.3926369862
10502,2003-03-14,15,78.56,1302944.0,3,2003,2,2002,1200055.0,1068667.0,1109917.8941532257,1313724.3926369862
10503,2003-03-14,16,78.08,1320337.0,3,2003,2,2002,1247963.8,1124707.4,1109917.8941532257,1313724.3926369862
10504,2003-03-14,17,76.64,1317358.0,3,2003,2,2002,1282202.8,1163823.9,1109917.8941532257,1313724.3926369862
10505,2003-03-14,18,74.72,1306768.0,3,2003,2,2002,1301912.2,1197070.5,1109917.8941532257,1313724.3926369862
10506,2003-03-14,19,71.96,1317353.0,3,2003,2,2002,1312952.0,1229258.0,1109917.8941532257,1313724.3926369862
10507,2003-03-14,20,70.16,1339271.0,3,2003,2,2002,1320217.4,1260136.2,1109917.8941532257,1313724.3926369862
10508,2003-03-14,21,69.56,1253873.0,3,2003,2,2002,1306924.6,1277444.2,1109917.8941532257,1313724.3926369862
10509,2003-03-14,22,68.24,1149226.0,3,2003,2,2002,1273298.2,1277750.5,1109917.8941532257,1313724.3926369862
10510,2003-03-14,23,67.04,1037397.0,3,2003,2,2002,1219424.0,1260668.1,1109917.8941532257,1313724.3926369862
10511,2003-03-14,24,66.44,906990.0,3,2003,2,2002,1137351.4,1225151.7,1109917.8941532257,1313724.3926369862
10512,2003-03-15,1,66.08,786991.0,3,2003,2,2002,1026895.4,1173556.4,1109917.8941532257,1313724.3926369862
10513,2003-03-15,2,65.48,719143.0,3,2003,2,2002,919949.4,1113437.0,1109917.8941532257,1313724.3926369862
10514,2003-03-15,3,64.76,681453.0,3,2003,2,2002,826394.8,1049846.5,1109917.8941532257,1313724.3926369862
10515,2003-03-15,4,64.28,662021.0,3,2003,2,2002,751319.6,985371.8,1109917.8941532257,1313724.3926369862
10516,2003-03-15,5,64.08,662702.0,3,2003,2,2002,702462.0,919906.7,1109917.8941532257,1313724.3926369862
10517,2003-03-15,6,63.88,693823.0,3,2003,2,2002,683828.4,855361.9,1109917.8941532257,1313724.3926369862
10518,2003-03-15,7,63.6,760620.0,3,2003,2,2002,692123.8,806036.6,1109917.8941532257,1313724.3926369862
10519,2003-03-15,8,64.44,858185.0,3,2003,2,2002,727470.2,776932.5,1109917.8941532257,1313724.3926369862
10520,2003-03-15,9,65.68,984345.0,3,2003,2,2002,791935.0,771627.3,1109917.8941532257,1313724.3926369862
10521,2003-03-15,10,68.36,1076349.0,3,2003,2,2002,874664.4,788563.2,1109917.8941532257,1313724.3926369862
10522,2003-03-15,11,70.44,1142784.0,3,2003,2,2002,964456.6,824142.5,1109917.8941532257,1313724.3926369862
10523,2003-03-15,12,72.44,1185064.0,3,2003,2,2002,1049345.4,870734.6,1109917.8941532257,1313724.3926369862
10524,2003-03-15,13,74.48,1232672.0,3,2003,2,2002,1124242.8,925856.5,1109917.8941532257,1313724.3926369862
10525,2003-03-15,14,75.64,1274995.0,3,2003,2,2002,1182372.8,987153.9,1109917.8941532257,1313724.3926369862
10526,2003-03-15,15,76.44,1316845.0,3,2003,2,2002,1230472.0,1052568.2,1109917.8941532257,1313724.3926369862
10527,2003-03-15,16,76.48,1340891.0,3,2003,2,2002,1270093.4,1117275.0,1109917.8941532257,1313724.3926369862
10528,2003-03-15,17,75.96,1349960.0,3,2003,2,2002,1303072.6,1176209.0,1109917.8941532257,1313724.3926369862
10529,2003-03-15,18,73.84,1324229.0,3,2003,2,2002,1321384.0,1222813.4,1109917.8941532257,1313724.3926369862
10530,2003-03-15,19,70.8,1291305.0,3,2003,2,2002,1324646.0,1253509.4,1109917.8941532257,1313724.3926369862
10531,2003-03-15,20,68.76,1321858.0,3,2003,2,2002,1325648.6,1278060.3,1109917.8941532257,1313724.3926369862
10532,2003-03-15,21,67.2,1220996.0,3,2003,2,2002,1301669.6,1285881.5,1109917.8941532257,1313724.3926369862
10533,2003-03-15,22,65.64,1104788.0,3,2003,2,2002,1252635.2,1277853.9,1109917.8941532257,1313724.3926369862
10534,2003-03-15,23,64.76,989952.0,3,2003,2,2002,1185779.8,1253581.9,1109917.8941532257,1313724.3926369862
10535,2003-03-15,24,64.32,862528.0,3,2003,2,2002,1100024.4,1212335.2,1109917.8941532257,1313724.3926369862
10536,2003-03-16,1,63.36,752371.0,3,2003,2,2002,986127.0,1155887.8,1109917.8941532257,1313724.3926369862
10537,2003-03-16,2,62.64,686432.0,3,2003,2,2002,879214.2,1090441.9,1109917.8941532257,1313724.3926369862
10538,2003-03-16,3,61.88,650500.0,3,2003,2,2002,788356.6,1020495.9,1109917.8941532257,1313724.3926369862
10539,2003-03-16,4,61.92,634316.0,3,2003,2,2002,717229.4,951504.6,1109917.8941532257,1313724.3926369862
10540,2003-03-16,5,61.64,633095.0,3,2003,2,2002,671342.8,885683.6,1109917.8941532257,1313724.3926369862
10541,2003-03-16,6,61.76,653613.0,3,2003,2,2002,651591.2,818859.1,1109917.8941532257,1313724.3926369862
10542,2003-03-16,7,61.48,715337.0,3,2003,2,2002,657372.2,768293.2,1109917.8941532257,1313724.3926369862
10543,2003-03-16,8,61.88,815844.0,3,2003,2,2002,690441.0,739398.8,1109917.8941532257,1313724.3926369862
10544,2003-03-16,9,63.32,956863.0,3,2003,2,2002,754950.4,736089.9,1109917.8941532257,1313724.3926369862
10545,2003-03-16,10,65.56,1044370.0,3,2003,2,2002,837205.4,754274.1,1109917.8941532257,1313724.3926369862
10546,2003-03-16,11,68.16,1065843.0,3,2003,2,2002,919651.4,785621.3,1109917.8941532257,1313724.3926369862
10547,2003-03-16,12,70.48,1081698.0,3,2003,2,2002,992923.6,825147.9,1109917.8941532257,1313724.3926369862
10548,2003-03-16,13,72.48,1113351.0,3,2003,2,2002,1052425.0,871433.0,1109917.8941532257,1313724.3926369862
10549,2003-03-16,14,74.48,1142891.0,3,2003,2,2002,1089630.6,922290.5,1109917.8941532257,1313724.3926369862
10550,2003-03-16,15,75.12,1173912.0,3,2003,2,2002,1115539.0,976372.2,1109917.8941532257,1313724.3926369862
10551,2003-03-16,16,75.0,1207543.0,3,2003,2,2002,1143879.0,1031765.2,1109917.8941532257,1313724.3926369862
10552,2003-03-16,17,74.32,1232348.0,3,2003,2,2002,1174009.0,1083466.3,1109917.8941532257,1313724.3926369862
10553,2003-03-16,18,72.48,1250085.0,3,2003,2,2002,1201355.8,1126890.4,1109917.8941532257,1313724.3926369862
10554,2003-03-16,19,70.48,1290022.0,3,2003,2,2002,1230782.0,1160206.3,1109917.8941532257,1313724.3926369862
10555,2003-03-16,20,69.28,1350613.0,3,2003,2,2002,1266122.2,1190830.6,1109917.8941532257,1313724.3926369862
10556,2003-03-16,21,68.64,1278205.0,3,2003,2,2002,1280254.6,1212066.8,1109917.8941532257,1313724.3926369862
10557,2003-03-16,22,67.96,1152712.0,3,2003,2,2002,1264327.4,1219168.2,1109917.8941532257,1313724.3926369862
10558,2003-03-16,23,67.12,1003518.0,3,2003,2,2002,1215014.0,1208184.9,1109917.8941532257,1313724.3926369862
10559,2003-03-16,24,66.52,852170.0,3,2003,2,2002,1127443.6,1179112.8,1109917.8941532257,1313724.3926369862
10560,2003-03-17,1,65.88,738108.0,3,2003,2,2002,1004942.6,1135532.4,1109917.8941532257,1313724.3926369862
10561,2003-03-17,2,65.48,676158.0,3,2003,2,2002,884533.2,1082393.9,1109917.8941532257,1313724.3926369862
10562,2003-03-17,3,65.52,644671.0,3,2003,2,2002,782925.0,1023626.2,1109917.8941532257,1313724.3926369862
10563,2003-03-17,4,65.4,634005.0,3,2003,2,2002,709022.4,962018.2,1109917.8941532257,1313724.3926369862
10564,2003-03-17,5,65.28,650595.0,3,2003,2,2002,668707.4,898075.5,1109917.8941532257,1313724.3926369862
10565,2003-03-17,6,65.12,743503.0,3,2003,2,2002,669786.4,837364.5,1109917.8941532257,1313724.3926369862
10566,2003-03-17,7,65.0,920562.0,3,2003,2,2002,718667.2,801600.2,1109917.8941532257,1313724.3926369862
10567,2003-03-17,8,66.16,970164.0,3,2003,2,2002,783765.8,783345.4,1109917.8941532257,1313724.3926369862
10568,2003-03-17,9,67.8,987600.0,3,2003,2,2002,854484.8,781753.6,1109917.8941532257,1313724.3926369862
10569,2003-03-17,10,70.48,1028328.0,3,2003,2,2002,930031.4,799369.4,1109917.8941532257,1313724.3926369862
10570,2003-03-17,11,73.2,1080725.0,3,2003,2,2002,997475.8,833631.1,1109917.8941532257,1313724.3926369862
10571,2003-03-17,12,75.0,1142045.0,3,2003,2,2002,1041772.4,880219.8,1109917.8941532257,1313724.3926369862
10572,2003-03-17,13,76.72,1198236.0,3,2003,2,2002,1087386.8,935576.3,1109917.8941532257,1313724.3926369862
10573,2003-03-17,14,78.12,1246110.0,3,2003,2,2002,1139088.8,996786.8,1109917.8941532257,1313724.3926369862
10574,2003-03-17,15,78.32,1277022.0,3,2003,2,2002,1188827.6,1059429.5,1109917.8941532257,1313724.3926369862
10575,2003-03-17,16,76.6,1293110.0,3,2003,2,2002,1231304.6,1114390.2,1109917.8941532257,1313724.3926369862
10576,2003-03-17,17,74.64,1295439.0,3,2003,2,2002,1261983.4,1151877.9,1109917.8941532257,1313724.3926369862
10577,2003-03-17,18,72.96,1306183.0,3,2003,2,2002,1283572.8,1185479.8,1109917.8941532257,1313724.3926369862
10578,2003-03-17,19,71.08,1332507.0,3,2003,2,2002,1300852.2,1219970.5,1109917.8941532257,1313724.3926369862
10579,2003-03-17,20,69.48,1396129.0,3,2003,2,2002,1324673.6,1256750.6,1109917.8941532257,1313724.3926369862
10580,2003-03-17,21,68.6,1295397.0,3,2003,2,2002,1325131.0,1278217.8,1109917.8941532257,1313724.3926369862
10581,2003-03-17,22,67.44,1176639.0,3,2003,2,2002,1301371.0,1281677.2,1109917.8941532257,1313724.3926369862
10582,2003-03-17,23,66.68,1010628.0,3,2003,2,2002,1242260.0,1262916.4,1109917.8941532257,1313724.3926369862
10583,2003-03-17,24,66.8,849969.0,3,2003,2,2002,1145752.4,1223302.3,1109917.8941532257,1313724.3926369862
10584,2003-03-18,1,66.04,735655.0,3,2003,2,2002,1013657.6,1169165.6,1109917.8941532257,1313724.3926369862
10585,2003-03-18,2,65.76,681809.0,3,2003,2,2002,890940.0,1108035.5,1109917.8941532257,1313724.3926369862
10586,2003-03-18,3,65.44,655286.0,3,2003,2,2002,786669.4,1044020.2,1109917.8941532257,1313724.3926369862
10587,2003-03-18,4,64.88,648434.0,3,2003,2,2002,714230.6,978245.3,1109917.8941532257,1313724.3926369862
10588,2003-03-18,5,64.76,666440.0,3,2003,2,2002,677524.8,911638.6,1109917.8941532257,1313724.3926369862
10589,2003-03-18,6,64.96,764708.0,3,2003,2,2002,683335.4,848496.5,1109917.8941532257,1313724.3926369862
10590,2003-03-18,7,64.48,950058.0,3,2003,2,2002,736985.2,813962.6,1109917.8941532257,1313724.3926369862
10591,2003-03-18,8,66.72,988597.0,3,2003,2,2002,803647.4,795158.4,1109917.8941532257,1313724.3926369862
10592,2003-03-18,9,70.56,997946.0,3,2003,2,2002,873549.8,793890.2,1109917.8941532257,1313724.3926369862
10593,2003-03-18,10,72.88,1037907.0,3,2003,2,2002,947843.2,812684.0,1109917.8941532257,1313724.3926369862
10594,2003-03-18,11,75.68,1091177.0,3,2003,2,2002,1013137.0,848236.2,1109917.8941532257,1313724.3926369862
10595,2003-03-18,12,78.04,1168914.0,3,2003,2,2002,1056908.2,896946.7,1109917.8941532257,1313724.3926369862
10596,2003-03-18,13,79.24,1252194.0,3,2003,2,2002,1109627.6,956637.5,1109917.8941532257,1313724.3926369862
10597,2003-03-18,14,79.84,1297086.0,3,2003,2,2002,1169455.6,1021502.7,1109917.8941532257,1313724.3926369862
10598,2003-03-18,15,80.76,1320035.0,3,2003,2,2002,1225881.2,1086862.2,1109917.8941532257,1313724.3926369862
10599,2003-03-18,16,80.4,1360587.0,3,2003,2,2002,1279763.2,1146450.1,1109917.8941532257,1313724.3926369862
10600,2003-03-18,17,79.28,1414022.0,3,2003,2,2002,1328784.8,1192846.5,1109917.8941532257,1313724.3926369862
10601,2003-03-18,18,77.72,1445331.0,3,2003,2,2002,1367412.2,1238519.9,1109917.8941532257,1313724.3926369862
10602,2003-03-18,19,73.72,1462109.0,3,2003,2,2002,1400416.8,1284936.2,1109917.8941532257,1313724.3926369862
10603,2003-03-18,20,71.92,1500480.0,3,2003,2,2002,1436505.8,1331193.5,1109917.8941532257,1313724.3926369862
10604,2003-03-18,21,71.52,1421847.0,3,2003,2,2002,1448757.8,1364260.5,1109917.8941532257,1313724.3926369862
10605,2003-03-18,22,71.0,1277244.0,3,2003,2,2002,1421402.2,1375093.5,1109917.8941532257,1313724.3926369862
10606,2003-03-18,23,70.72,1110719.0,3,2003,2,2002,1354479.8,1360946.0,1109917.8941532257,1313724.3926369862
10607,2003-03-18,24,70.88,937052.0,3,2003,2,2002,1249468.4,1324942.6,1109917.8941532257,1313724.3926369862
10608,2003-03-19,1,70.28,811478.0,3,2003,2,2002,1111668.0,1274086.9,1109917.8941532257,1313724.3926369862
10609,2003-03-19,2,69.8,750238.0,3,2003,2,2002,977346.2,1213052.0,1109917.8941532257,1313724.3926369862
10610,2003-03-19,3,69.6,718476.0,3,2003,2,2002,865592.6,1143497.4,1109917.8941532257,1313724.3926369862
10611,2003-03-19,4,69.28,704815.0,3,2003,2,2002,784411.8,1069445.8,1109917.8941532257,1313724.3926369862
10612,2003-03-19,5,68.88,716263.0,3,2003,2,2002,740254.0,994861.2,1109917.8941532257,1313724.3926369862
10613,2003-03-19,6,68.68,807035.0,3,2003,2,2002,739365.4,925516.7,1109917.8941532257,1313724.3926369862
10614,2003-03-19,7,69.36,989197.0,3,2003,2,2002,787157.2,882251.7,1109917.8941532257,1313724.3926369862
10615,2003-03-19,8,71.12,1036323.0,3,2003,2,2002,850726.6,858159.6,1109917.8941532257,1313724.3926369862
10616,2003-03-19,9,74.2,1061125.0,3,2003,2,2002,921988.6,853200.2,1109917.8941532257,1313724.3926369862
10617,2003-03-19,10,77.2,1129496.0,3,2003,2,2002,1004635.2,872444.6,1109917.8941532257,1313724.3926369862
10618,2003-03-19,11,79.28,1243184.0,3,2003,2,2002,1091865.0,915615.2,1109917.8941532257,1313724.3926369862
10619,2003-03-19,12,81.48,1361470.0,3,2003,2,2002,1166319.6,976738.4,1109917.8941532257,1313724.3926369862
10620,2003-03-19,13,82.64,1463105.0,3,2003,2,2002,1251676.0,1051201.3,1109917.8941532257,1313724.3926369862
10621,2003-03-19,14,83.44,1527472.0,3,2003,2,2002,1344945.4,1133467.0,1109917.8941532257,1313724.3926369862
10622,2003-03-19,15,83.52,1560926.0,3,2003,2,2002,1431231.4,1217933.3,1109917.8941532257,1313724.3926369862
10623,2003-03-19,16,83.28,1539618.0,3,2003,2,2002,1490518.2,1291191.6,1109917.8941532257,1313724.3926369862
10624,2003-03-19,17,82.24,1553526.0,3,2003,2,2002,1528929.4,1347624.5,1109917.8941532257,1313724.3926369862
10625,2003-03-19,18,80.48,1560728.0,3,2003,2,2002,1548454.0,1400065.0,1109917.8941532257,1313724.3926369862
10626,2003-03-19,19,78.0,1547658.0,3,2003,2,2002,1552491.2,1448718.3,1109917.8941532257,1313724.3926369862
10627,2003-03-19,20,75.96,1567717.0,3,2003,2,2002,1553849.4,1492540.4,1109917.8941532257,1313724.3926369862
10628,2003-03-19,21,74.52,1538092.0,3,2003,2,2002,1553544.2,1522031.2,1109917.8941532257,1313724.3926369862
10629,2003-03-19,22,73.8,1445622.0,3,2003,2,2002,1531963.4,1530446.4,1109917.8941532257,1313724.3926369862
10630,2003-03-19,23,73.0,1235565.0,3,2003,2,2002,1466930.8,1507692.4,1109917.8941532257,1313724.3926369862
10631,2003-03-19,24,73.2,1043816.0,3,2003,2,2002,1366162.4,1459326.8,1109917.8941532257,1313724.3926369862
10632,2003-03-20,1,72.88,900962.0,3,2003,2,2002,1232811.4,1393330.4,1109917.8941532257,1313724.3926369862
10633,2003-03-20,2,72.84,830568.0,3,2003,2,2002,1091306.6,1322425.4,1109917.8941532257,1313724.3926369862
10634,2003-03-20,3,72.92,796171.0,3,2003,2,2002,961416.4,1246689.9,1109917.8941532257,1313724.3926369862
10635,2003-03-20,4,73.08,782183.0,3,2003,2,2002,870740.0,1168835.4,1109917.8941532257,1313724.3926369862
10636,2003-03-20,5,73.36,802660.0,3,2003,2,2002,822508.8,1094335.6,1109917.8941532257,1313724.3926369862
10637,2003-03-20,6,73.44,901513.0,3,2003,2,2002,822619.0,1027715.2,1109917.8941532257,1313724.3926369862
10638,2003-03-20,7,73.68,1096768.0,3,2003,2,2002,875859.0,983582.8,1109917.8941532257,1313724.3926369862
10639,2003-03-20,8,75.0,1153185.0,3,2003,2,2002,947261.8,954339.1,1109917.8941532257,1313724.3926369862
10640,2003-03-20,9,77.36,1195692.0,3,2003,2,2002,1029963.6,950351.8,1109917.8941532257,1313724.3926369862
10641,2003-03-20,10,80.0,1293740.0,3,2003,2,2002,1128179.6,975344.2,1109917.8941532257,1313724.3926369862
10642,2003-03-20,11,82.36,1415987.0,3,2003,2,2002,1231074.4,1026846.7,1109917.8941532257,1313724.3926369862
10643,2003-03-20,12,84.04,1518729.0,3,2003,2,2002,1315466.6,1095662.8,1109917.8941532257,1313724.3926369862
10644,2003-03-20,13,85.0,1593605.0,3,2003,2,2002,1403550.6,1175406.2,1109917.8941532257,1313724.3926369862
10645,2003-03-20,14,85.44,1653519.0,3,2003,2,2002,1495116.0,1262539.8,1109917.8941532257,1313724.3926369862
10646,2003-03-20,15,85.88,1679222.0,3,2003,2,2002,1572212.4,1350196.0,1109917.8941532257,1313724.3926369862
10647,2003-03-20,16,85.0,1704665.0,3,2003,2,2002,1629948.0,1430511.2,1109917.8941532257,1313724.3926369862
10648,2003-03-20,17,83.56,1631510.0,3,2003,2,2002,1652504.2,1483985.4,1109917.8941532257,1313724.3926369862
10649,2003-03-20,18,82.08,1607471.0,3,2003,2,2002,1655277.4,1529414.0,1109917.8941532257,1313724.3926369862
10650,2003-03-20,19,79.56,1597887.0,3,2003,2,2002,1644151.0,1569633.5,1109917.8941532257,1313724.3926369862
10651,2003-03-20,20,77.88,1646385.0,3,2003,2,2002,1637583.6,1604898.0,1109917.8941532257,1313724.3926369862
10652,2003-03-20,21,76.84,1651382.0,3,2003,2,2002,1626927.0,1628437.5,1109917.8941532257,1313724.3926369862
10653,2003-03-20,22,75.6,1485584.0,3,2003,2,2002,1597741.8,1625123.0,1109917.8941532257,1313724.3926369862
10654,2003-03-20,23,74.92,1297579.0,3,2003,2,2002,1535763.4,1595520.4,1109917.8941532257,1313724.3926369862
10655,2003-03-20,24,74.72,1109833.0,3,2003,2,2002,1438152.6,1541151.8,1109917.8941532257,1313724.3926369862
10656,2003-03-21,1,73.68,974754.0,3,2003,2,2002,1303826.4,1470705.0,1109917.8941532257,1313724.3926369862
10657,2003-03-21,2,73.0,899345.0,3,2003,2,2002,1153419.0,1390173.0,1109917.8941532257,1313724.3926369862
10658,2003-03-21,3,72.72,852851.0,3,2003,2,2002,1026872.4,1312307.1,1109917.8941532257,1313724.3926369862
10659,2003-03-21,4,72.12,825179.0,3,2003,2,2002,932392.4,1234077.9,1109917.8941532257,1313724.3926369862
10660,2003-03-21,5,71.16,828073.0,3,2003,2,2002,876040.4,1157096.5,1109917.8941532257,1313724.3926369862
10661,2003-03-21,6,71.2,903318.0,3,2003,2,2002,861753.2,1082789.8,1109917.8941532257,1313724.3926369862
10662,2003-03-21,7,70.2,1068913.0,3,2003,2,2002,895666.8,1024542.9,1109917.8941532257,1313724.3926369862
10663,2003-03-21,8,70.96,1117852.0,3,2003,2,2002,948667.0,987769.7,1109917.8941532257,1313724.3926369862
10664,2003-03-21,9,73.2,1156452.0,3,2003,2,2002,1014921.6,973657.0,1109917.8941532257,1313724.3926369862
10665,2003-03-21,10,75.52,1203062.0,3,2003,2,2002,1089919.4,982979.9,1109917.8941532257,1313724.3926369862
10666,2003-03-21,11,76.96,1251114.0,3,2003,2,2002,1159478.6,1010615.9,1109917.8941532257,1313724.3926369862
10667,2003-03-21,12,77.92,1296859.0,3,2003,2,2002,1205067.8,1050367.3,1109917.8941532257,1313724.3926369862
10668,2003-03-21,13,79.0,1333740.0,3,2003,2,2002,1248245.4,1098456.2,1109917.8941532257,1313724.3926369862
10669,2003-03-21,14,79.76,1364973.0,3,2003,2,2002,1289949.6,1152435.6,1109917.8941532257,1313724.3926369862
10670,2003-03-21,15,80.6,1420948.0,3,2003,2,2002,1333526.8,1211723.1,1109917.8941532257,1313724.3926369862
10671,2003-03-21,16,80.96,1479903.0,3,2003,2,2002,1379284.6,1269381.6,1109917.8941532257,1313724.3926369862
10672,2003-03-21,17,80.84,1525444.0,3,2003,2,2002,1425001.6,1315034.7,1109917.8941532257,1313724.3926369862
10673,2003-03-21,18,79.4,1504780.0,3,2003,2,2002,1459209.6,1353727.5,1109917.8941532257,1313724.3926369862
10674,2003-03-21,19,75.56,1447476.0,3,2003,2,2002,1475710.2,1382829.9,1109917.8941532257,1313724.3926369862
10675,2003-03-21,20,72.68,1443407.0,3,2003,2,2002,1480202.0,1406864.4,1109917.8941532257,1313724.3926369862
10676,2003-03-21,21,70.96,1331004.0,3,2003,2,2002,1450422.2,1414853.4,1109917.8941532257,1313724.3926369862
10677,2003-03-21,22,69.32,1201004.0,3,2003,2,2002,1385534.2,1405267.9,1109917.8941532257,1313724.3926369862
10678,2003-03-21,23,68.2,1058622.0,3,2003,2,2002,1296302.6,1377756.1,1109917.8941532257,1313724.3926369862
10679,2003-03-21,24,67.56,909903.0,3,2003,2,2002,1188788.0,1332249.1,1109917.8941532257,1313724.3926369862
10680,2003-03-22,1,65.88,786975.0,3,2003,2,2002,1057501.6,1268851.8,1109917.8941532257,1313724.3926369862
10681,2003-03-22,2,65.0,713976.0,3,2003,2,2002,934096.0,1192259.1,1109917.8941532257,1313724.3926369862
10682,2003-03-22,3,63.96,676734.0,3,2003,2,2002,829242.0,1107388.1,1109917.8941532257,1313724.3926369862
10683,2003-03-22,4,63.8,663110.0,3,2003,2,2002,750139.6,1023221.1,1109917.8941532257,1313724.3926369862
10684,2003-03-22,5,63.16,667106.0,3,2003,2,2002,701580.2,945184.1,1109917.8941532257,1313724.3926369862
10685,2003-03-22,6,62.16,703206.0,3,2003,2,2002,684826.4,871164.0,1109917.8941532257,1313724.3926369862
10686,2003-03-22,7,61.48,769348.0,3,2003,2,2002,695900.8,814998.4,1109917.8941532257,1313724.3926369862
10687,2003-03-22,8,64.04,874168.0,3,2003,2,2002,735387.6,782314.8,1109917.8941532257,1313724.3926369862
10688,2003-03-22,9,67.32,987883.0,3,2003,2,2002,800342.2,775240.9,1109917.8941532257,1313724.3926369862
10689,2003-03-22,10,70.24,1059150.0,3,2003,2,2002,878751.0,790165.6,1109917.8941532257,1313724.3926369862
10690,2003-03-22,11,73.28,1120351.0,3,2003,2,2002,962180.0,823503.2,1109917.8941532257,1313724.3926369862
10691,2003-03-22,12,75.64,1182617.0,3,2003,2,2002,1044833.8,870367.3,1109917.8941532257,1313724.3926369862
10692,2003-03-22,13,77.96,1264839.0,3,2003,2,2002,1122968.0,929177.8,1109917.8941532257,1313724.3926369862
10693,2003-03-22,14,79.76,1346373.0,3,2003,2,2002,1194666.0,997504.1,1109917.8941532257,1313724.3926369862
10694,2003-03-22,15,80.56,1411061.0,3,2003,2,2002,1265048.2,1071899.6,1109917.8941532257,1313724.3926369862
10695,2003-03-22,16,80.68,1453898.0,3,2003,2,2002,1331757.6,1146968.8,1109917.8941532257,1313724.3926369862
10696,2003-03-22,17,79.6,1460964.0,3,2003,2,2002,1387427.0,1216130.4,1109917.8941532257,1313724.3926369862
10697,2003-03-22,18,77.4,1413417.0,3,2003,2,2002,1417142.6,1270055.3,1109917.8941532257,1313724.3926369862
10698,2003-03-22,19,73.4,1335715.0,3,2003,2,2002,1415011.0,1304838.5,1109917.8941532257,1313724.3926369862
10699,2003-03-22,20,69.92,1343848.0,3,2003,2,2002,1401568.4,1333308.3,1109917.8941532257,1313724.3926369862
10700,2003-03-22,21,68.08,1232418.0,3,2003,2,2002,1357272.4,1344515.0,1109917.8941532257,1313724.3926369862
10701,2003-03-22,22,66.32,1108301.0,3,2003,2,2002,1286739.8,1337083.4,1109917.8941532257,1313724.3926369862
10702,2003-03-22,23,64.92,978048.0,3,2003,2,2002,1199666.0,1308404.3,1109917.8941532257,1313724.3926369862
10703,2003-03-22,24,64.36,850603.0,3,2003,2,2002,1102643.6,1258827.3,1109917.8941532257,1313724.3926369862
10704,2003-03-23,1,63.08,741281.0,3,2003,2,2002,982130.2,1191849.3,1109917.8941532257,1313724.3926369862
10705,2003-03-23,2,62.72,678333.0,3,2003,2,2002,871313.2,1114292.8,1109917.8941532257,1313724.3926369862
10706,2003-03-23,3,62.28,648594.0,3,2003,2,2002,779371.8,1033055.8,1109917.8941532257,1313724.3926369862
10707,2003-03-23,4,61.92,635502.0,3,2003,2,2002,710862.6,955264.3,1109917.8941532257,1313724.3926369862
10708,2003-03-23,5,61.8,635668.0,3,2003,2,2002,667875.6,885259.6,1109917.8941532257,1313724.3926369862
10709,2003-03-23,6,61.8,657292.0,3,2003,2,2002,651077.8,816604.0,1109917.8941532257,1313724.3926369862
10710,2003-03-23,7,61.76,719357.0,3,2003,2,2002,659282.6,765297.9,1109917.8941532257,1313724.3926369862
10711,2003-03-23,8,62.16,810519.0,3,2003,2,2002,691667.6,735519.7,1109917.8941532257,1313724.3926369862
10712,2003-03-23,9,62.88,944883.0,3,2003,2,2002,753543.8,732203.2,1109917.8941532257,1313724.3926369862
10713,2003-03-23,10,64.0,1036250.0,3,2003,2,2002,833660.2,750767.9,1109917.8941532257,1313724.3926369862
10714,2003-03-23,11,65.08,1057234.0,3,2003,2,2002,913648.6,782363.2,1109917.8941532257,1313724.3926369862
10715,2003-03-23,12,65.88,1059969.0,3,2003,2,2002,981771.0,820526.8,1109917.8941532257,1313724.3926369862
10716,2003-03-23,13,66.76,1067767.0,3,2003,2,2002,1033220.6,862444.1,1109917.8941532257,1313724.3926369862
10717,2003-03-23,14,67.76,1063783.0,3,2003,2,2002,1057000.6,905272.2,1109917.8941532257,1313724.3926369862
10718,2003-03-23,15,68.92,1050009.0,3,2003,2,2002,1059752.4,946706.3,1109917.8941532257,1313724.3926369862
10719,2003-03-23,16,69.24,1052682.0,3,2003,2,2002,1058842.0,986245.3,1109917.8941532257,1313724.3926369862
10720,2003-03-23,17,69.28,1074449.0,3,2003,2,2002,1061738.0,1021754.5,1109917.8941532257,1313724.3926369862
10721,2003-03-23,18,68.6,1101660.0,3,2003,2,2002,1068516.6,1050868.6,1109917.8941532257,1313724.3926369862
10722,2003-03-23,19,66.64,1137526.0,3,2003,2,2002,1083265.2,1070132.9,1109917.8941532257,1313724.3926369862
10723,2003-03-23,20,65.2,1215832.0,3,2003,2,2002,1116429.8,1088091.1,1109917.8941532257,1313724.3926369862
10724,2003-03-23,21,63.84,1162758.0,3,2003,2,2002,1138445.0,1098643.5,1109917.8941532257,1313724.3926369862
10725,2003-03-23,22,62.92,1052050.0,3,2003,2,2002,1133965.2,1097851.6,1109917.8941532257,1313724.3926369862
10726,2003-03-23,23,62.44,916324.0,3,2003,2,2002,1096898.0,1082707.3,1109917.8941532257,1313724.3926369862
10727,2003-03-23,24,61.88,780922.0,3,2003,2,2002,1025577.2,1054421.2,1109917.8941532257,1313724.3926369862
10728,2003-03-24,1,60.72,691753.0,3,2003,2,2002,920761.4,1018595.6,1109917.8941532257,1313724.3926369862
